MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20190326,02198,Prince of Wales-Hyder Census Area,AK,0.00,0.00,"1,203.26","4,355.74",0.00,0.00,2019-03-26,2019-04-01,2
20190319,02198,Prince of Wales-Hyder Census Area,AK,0.00,0.00,"1,203.26","4,355.74",0.00,0.00,2019-03-19,2019-03-25,2
20190312,02198,Prince of Wales-Hyder Census Area,AK,0.00,0.00,"1,203.26","4,355.74",0.00,0.00,2019-03-12,2019-03-18,2
20190305,02198,Prince of Wales-Hyder Census Area,AK,0.00,0.00,"1,203.26","4,355.74",0.00,0.00,2019-03-05,2019-03-11,2
20190226,02198,Prince of Wales-Hyder Census Area,AK,0.00,0.00,"1,203.26","4,355.74",0.00,0.00,2019-02-26,2019-03-04,2
20190806,02220,Sitka City and Borough,AK,0.00,0.00,"8,881.00",0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,02220,Sitka City and Borough,AK,0.00,0.00,"8,881.00",0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,02220,Sitka City and Borough,AK,0.00,0.00,"8,881.00",0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,02220,Sitka City and Borough,AK,0.00,0.00,"8,881.00",0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,02220,Sitka City and Borough,AK,0.00,"1,471.45","7,409.55",0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,02220,Sitka City and Borough,AK,0.00,"7,124.75","1,756.25",0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,02220,Sitka City and Borough,AK,0.00,"7,124.70","1,756.30",0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,02220,Sitka City and Borough,AK,0.00,"7,124.70","1,756.30",0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,02220,Sitka City and Borough,AK,0.00,"7,124.70","1,756.30",0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,02220,Sitka City and Borough,AK,0.00,"7,124.70","1,756.30",0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,02220,Sitka City and Borough,AK,0.00,"7,124.75","1,756.25",0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,02220,Sitka City and Borough,AK,0.00,"7,124.70","1,756.30",0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,02220,Sitka City and Borough,AK,0.00,"8,881.00",0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,02220,Sitka City and Borough,AK,0.00,"8,881.00",0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,02220,Sitka City and Borough,AK,0.00,"2,441.20","6,439.80",0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,02220,Sitka City and Borough,AK,0.00,"2,441.20","6,439.80",0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,02220,Sitka City and Borough,AK,0.00,"2,441.20","6,439.80",0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,02220,Sitka City and Borough,AK,0.00,"2,441.20","6,439.80",0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,02220,Sitka City and Borough,AK,0.00,"2,441.11","6,439.89",0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,02220,Sitka City and Borough,AK,0.00,"2,441.11","6,439.89",0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,02220,Sitka City and Borough,AK,0.00,"2,441.11","6,439.89",0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,02220,Sitka City and Borough,AK,0.00,"2,441.11","6,439.89",0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,02220,Sitka City and Borough,AK,0.00,"2,441.11","6,439.89",0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,02220,Sitka City and Borough,AK,0.00,"2,441.11","6,439.89",0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,02230,Skagway Municipality,AK,0.00,0.00,968.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,02230,Skagway Municipality,AK,0.00,0.00,968.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,02230,Skagway Municipality,AK,0.00,0.00,968.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,02230,Skagway Municipality,AK,0.00,0.00,968.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,02230,Skagway Municipality,AK,0.00,0.00,968.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,02230,Skagway Municipality,AK,0.00,968.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,02230,Skagway Municipality,AK,0.00,968.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,02230,Skagway Municipality,AK,0.00,968.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,02230,Skagway Municipality,AK,0.00,968.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,02230,Skagway Municipality,AK,0.00,968.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,02230,Skagway Municipality,AK,0.00,968.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,02230,Skagway Municipality,AK,0.00,968.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,02230,Skagway Municipality,AK,0.00,968.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,02230,Skagway Municipality,AK,0.00,968.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,02230,Skagway Municipality,AK,0.00,968.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,02230,Skagway Municipality,AK,0.00,968.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,02230,Skagway Municipality,AK,0.00,968.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,02230,Skagway Municipality,AK,0.00,968.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,02230,Skagway Municipality,AK,0.00,968.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,02230,Skagway Municipality,AK,0.00,968.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,02230,Skagway Municipality,AK,0.00,968.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,02230,Skagway Municipality,AK,0.00,968.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,02230,Skagway Municipality,AK,0.00,968.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,02230,Skagway Municipality,AK,0.00,968.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,02240,Southeast Fairbanks Census Area,AK,"1,599.79","5,429.21",0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,02240,Southeast Fairbanks Census Area,AK,0.00,"3,874.16","3,154.84",0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,02240,Southeast Fairbanks Census Area,AK,0.00,"3,874.16","3,154.84",0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,02240,Southeast Fairbanks Census Area,AK,0.00,"3,874.16","3,154.84",0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,02240,Southeast Fairbanks Census Area,AK,0.00,"7,029.00",0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,02240,Southeast Fairbanks Census Area,AK,"2,119.53","4,909.47",0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,02240,Southeast Fairbanks Census Area,AK,"2,119.51","4,909.50",0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,02240,Southeast Fairbanks Census Area,AK,"2,119.51","4,909.50",0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,02240,Southeast Fairbanks Census Area,AK,"7,029.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,02240,Southeast Fairbanks Census Area,AK,"7,029.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,02240,Southeast Fairbanks Census Area,AK,"7,029.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,02240,Southeast Fairbanks Census Area,AK,"7,029.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,02240,Southeast Fairbanks Census Area,AK,"7,029.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,02240,Southeast Fairbanks Census Area,AK,"7,029.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,02240,Southeast Fairbanks Census Area,AK,"7,029.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,02240,Southeast Fairbanks Census Area,AK,"7,029.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,02240,Southeast Fairbanks Census Area,AK,"7,029.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,02240,Southeast Fairbanks Census Area,AK,"7,029.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,02240,Southeast Fairbanks Census Area,AK,"7,029.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,02240,Southeast Fairbanks Census Area,AK,"7,029.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,02240,Southeast Fairbanks Census Area,AK,"7,029.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,02240,Southeast Fairbanks Census Area,AK,"7,029.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,02240,Southeast Fairbanks Census Area,AK,"7,029.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,02240,Southeast Fairbanks Census Area,AK,"7,029.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,02275,Wrangell City and Borough,AK,0.00,0.00,42.01,"1,676.96",650.02,0.00,2019-08-06,2019-08-12,2
20190730,02275,Wrangell City and Borough,AK,0.00,0.00,42.01,"1,676.96",650.02,0.00,2019-07-30,2019-08-05,2
20190723,02275,Wrangell City and Borough,AK,0.00,0.00,42.01,"1,676.96",650.02,0.00,2019-07-23,2019-07-29,2
20190716,02275,Wrangell City and Borough,AK,0.00,0.00,42.01,"1,676.96",650.02,0.00,2019-07-16,2019-07-22,2
20190709,02275,Wrangell City and Borough,AK,0.00,0.00,576.85,"1,142.13",650.02,0.00,2019-07-09,2019-07-15,2
20190702,02275,Wrangell City and Borough,AK,0.00,0.00,576.86,"1,142.12",650.02,0.00,2019-07-02,2019-07-08,2
20190625,02275,Wrangell City and Borough,AK,0.00,0.00,576.85,"1,142.13",650.02,0.00,2019-06-25,2019-07-01,2
20190618,02275,Wrangell City and Borough,AK,0.00,0.00,576.85,"1,142.13",650.02,0.00,2019-06-18,2019-06-24,2
20190611,02275,Wrangell City and Borough,AK,0.00,0.00,576.85,"1,142.13",650.02,0.00,2019-06-11,2019-06-17,2
20190604,02275,Wrangell City and Borough,AK,0.00,0.00,576.85,"1,142.13",650.02,0.00,2019-06-04,2019-06-10,2
20190528,02275,Wrangell City and Borough,AK,0.00,0.00,576.86,"1,142.12",650.02,0.00,2019-05-28,2019-06-03,2
20190521,02275,Wrangell City and Borough,AK,0.00,0.00,576.85,"1,142.13",650.02,0.00,2019-05-21,2019-05-27,2
20190514,02275,Wrangell City and Borough,AK,0.00,0.00,"1,615.60",753.40,0.00,0.00,2019-05-14,2019-05-20,2
20190507,02275,Wrangell City and Borough,AK,0.00,0.00,"1,615.60",753.40,0.00,0.00,2019-05-07,2019-05-13,2
20190430,02275,Wrangell City and Borough,AK,0.00,0.00,0.00,"2,369.00",0.00,0.00,2019-04-30,2019-05-06,2
20190423,02275,Wrangell City and Borough,AK,0.00,0.00,0.00,"2,369.00",0.00,0.00,2019-04-23,2019-04-29,2
20190416,02275,Wrangell City and Borough,AK,0.00,0.00,0.00,"2,369.00",0.00,0.00,2019-04-16,2019-04-22,2
20190409,02275,Wrangell City and Borough,AK,0.00,0.00,0.00,"2,369.00",0.00,0.00,2019-04-09,2019-04-15,2
20190402,02275,Wrangell City and Borough,AK,0.00,0.00,0.00,"2,369.00",0.00,0.00,2019-04-02,2019-04-08,2
20190326,02275,Wrangell City and Borough,AK,0.00,0.00,0.00,"2,369.00",0.00,0.00,2019-03-26,2019-04-01,2
20190319,02275,Wrangell City and Borough,AK,0.00,0.00,0.00,"2,369.00",0.00,0.00,2019-03-19,2019-03-25,2
20190312,02275,Wrangell City and Borough,AK,0.00,0.00,0.00,"2,369.00",0.00,0.00,2019-03-12,2019-03-18,2
20190305,02275,Wrangell City and Borough,AK,0.00,0.00,0.00,"2,369.00",0.00,0.00,2019-03-05,2019-03-11,2
20190226,02275,Wrangell City and Borough,AK,0.00,0.00,0.00,"2,369.00",0.00,0.00,2019-02-26,2019-03-04,2
20190806,02282,Yakutat City and Borough,AK,0.00,662.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,02282,Yakutat City and Borough,AK,0.00,662.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,02282,Yakutat City and Borough,AK,0.00,662.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,02282,Yakutat City and Borough,AK,0.00,662.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,02282,Yakutat City and Borough,AK,0.00,662.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,02282,Yakutat City and Borough,AK,174.48,487.52,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,02282,Yakutat City and Borough,AK,174.48,487.52,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,02282,Yakutat City and Borough,AK,174.48,487.52,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,02282,Yakutat City and Borough,AK,385.20,276.80,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,02282,Yakutat City and Borough,AK,385.20,276.80,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,02282,Yakutat City and Borough,AK,385.20,276.80,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,02282,Yakutat City and Borough,AK,385.20,276.80,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,02282,Yakutat City and Borough,AK,385.20,276.80,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,02282,Yakutat City and Borough,AK,385.20,276.80,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,02282,Yakutat City and Borough,AK,385.20,276.80,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,02282,Yakutat City and Borough,AK,385.20,276.80,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,02282,Yakutat City and Borough,AK,385.20,276.80,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,02282,Yakutat City and Borough,AK,385.20,276.80,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,02282,Yakutat City and Borough,AK,385.20,276.80,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,02282,Yakutat City and Borough,AK,385.20,276.80,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,02282,Yakutat City and Borough,AK,385.20,276.80,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,02282,Yakutat City and Borough,AK,385.20,276.80,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,02282,Yakutat City and Borough,AK,385.20,276.80,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,02282,Yakutat City and Borough,AK,385.20,276.80,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,02290,Yukon-Koyukuk Census Area,AK,"2,337.43","2,371.52",879.05,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,02290,Yukon-Koyukuk Census Area,AK,3.81,"2,630.80","2,119.52",833.87,0.00,0.00,2019-07-30,2019-08-05,2
20190723,02290,Yukon-Koyukuk Census Area,AK,3.81,"2,630.80","2,119.52",833.87,0.00,0.00,2019-07-23,2019-07-29,2
20190716,02290,Yukon-Koyukuk Census Area,AK,3.54,"2,709.84","2,874.62",0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,02290,Yukon-Koyukuk Census Area,AK,381.74,"5,054.08",152.17,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,02290,Yukon-Koyukuk Census Area,AK,"5,345.43",242.57,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,02290,Yukon-Koyukuk Census Area,AK,"5,345.42",242.58,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,02290,Yukon-Koyukuk Census Area,AK,"5,345.42",242.58,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,02290,Yukon-Koyukuk Census Area,AK,"5,588.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,02290,Yukon-Koyukuk Census Area,AK,"5,588.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,02290,Yukon-Koyukuk Census Area,AK,"5,588.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,02290,Yukon-Koyukuk Census Area,AK,"5,588.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,02290,Yukon-Koyukuk Census Area,AK,"5,588.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,02290,Yukon-Koyukuk Census Area,AK,"5,588.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,02290,Yukon-Koyukuk Census Area,AK,"5,588.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,02290,Yukon-Koyukuk Census Area,AK,"5,588.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,02290,Yukon-Koyukuk Census Area,AK,"5,588.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,02290,Yukon-Koyukuk Census Area,AK,"5,588.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,02290,Yukon-Koyukuk Census Area,AK,"5,588.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,02290,Yukon-Koyukuk Census Area,AK,"5,588.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,02290,Yukon-Koyukuk Census Area,AK,"5,588.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,02290,Yukon-Koyukuk Census Area,AK,"5,588.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,02290,Yukon-Koyukuk Census Area,AK,"5,588.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,02290,Yukon-Koyukuk Census Area,AK,"5,588.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,01001,Autauga County,AL,"45,326.24","9,244.76",0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,01001,Autauga County,AL,"40,187.12","14,383.88",0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,01001,Autauga County,AL,"54,571.00",0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,01001,Autauga County,AL,"54,571.00",0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,01001,Autauga County,AL,"54,571.00",0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,01001,Autauga County,AL,"54,571.00",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,01001,Autauga County,AL,"54,571.00",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,01001,Autauga County,AL,"54,428.99",142.02,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,01001,Autauga County,AL,"54,428.99",142.02,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,01001,Autauga County,AL,"54,376.31",194.69,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,01001,Autauga County,AL,"54,376.06",194.94,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,01001,Autauga County,AL,"54,571.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,01001,Autauga County,AL,"54,571.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,01001,Autauga County,AL,"54,571.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,01001,Autauga County,AL,"54,571.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,01001,Autauga County,AL,"54,571.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,01001,Autauga County,AL,"7,260.51","47,310.49",0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,01001,Autauga County,AL,"7,260.51","47,310.49",0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,01001,Autauga County,AL,"7,259.60","47,311.41",0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,01001,Autauga County,AL,"54,571.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,01001,Autauga County,AL,"54,571.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,01001,Autauga County,AL,"54,571.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,01001,Autauga County,AL,"54,571.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,01001,Autauga County,AL,"54,571.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,01003,Baldwin County,AL,"182,265.00",0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,01003,Baldwin County,AL,"182,265.00",0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,01003,Baldwin County,AL,"182,265.00",0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,01003,Baldwin County,AL,"182,265.00",0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,01003,Baldwin County,AL,"129,931.04","52,333.96",0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,01003,Baldwin County,AL,"129,930.05","52,334.95",0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,01003,Baldwin County,AL,"134,176.37","48,088.62",0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,01003,Baldwin County,AL,"182,265.00",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,01003,Baldwin County,AL,"182,265.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,01003,Baldwin County,AL,"69,010.29","113,254.71",0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,01003,Baldwin County,AL,"69,011.57","113,253.43",0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,01003,Baldwin County,AL,"74,662.69","107,602.31",0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,01003,Baldwin County,AL,"74,662.69","107,602.31",0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,01003,Baldwin County,AL,"48,124.68","21,014.84","113,125.48",0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,01003,Baldwin County,AL,"48,124.68","21,014.84","113,125.48",0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,01003,Baldwin County,AL,0.00,"66,191.77","116,073.22",0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,01003,Baldwin County,AL,0.00,"65,582.35","116,682.64",0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,01003,Baldwin County,AL,0.00,"3,765.96","178,499.04",0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,01003,Baldwin County,AL,0.00,"7,423.67","174,841.33",0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,01003,Baldwin County,AL,0.00,"182,265.00",0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,01003,Baldwin County,AL,"68,971.26","113,293.74",0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,01003,Baldwin County,AL,"132,988.25","49,276.74",0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,01003,Baldwin County,AL,"182,265.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,01003,Baldwin County,AL,"182,265.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,01005,Barbour County,AL,"5,551.50","6,857.49","14,616.22",431.79,0.00,0.00,2019-08-06,2019-08-12,2
20190730,01005,Barbour County,AL,"1,779.66","9,727.68","10,690.41","5,259.25",0.00,0.00,2019-07-30,2019-08-05,2
20190723,01005,Barbour County,AL,"2,175.37","9,331.96","10,690.41","5,259.25",0.00,0.00,2019-07-23,2019-07-29,2
20190716,01005,Barbour County,AL,"2,175.37","14,536.78","7,599.98","3,144.87",0.00,0.00,2019-07-16,2019-07-22,2
20190709,01005,Barbour County,AL,"3,432.85","15,080.32","8,943.84",0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,01005,Barbour County,AL,"3,985.76","14,527.88","8,943.36",0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,01005,Barbour County,AL,"9,096.10","9,417.06","8,943.84",0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,01005,Barbour County,AL,"9,187.29","9,325.87","8,943.84",0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,01005,Barbour County,AL,"9,443.83","9,069.33","8,943.84",0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,01005,Barbour County,AL,0.00,"12,106.55","15,350.45",0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,01005,Barbour County,AL,0.00,"11,925.36","15,531.64",0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,01005,Barbour County,AL,0.00,"27,457.00",0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,01005,Barbour County,AL,0.00,"27,457.00",0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,01005,Barbour County,AL,0.00,"2,077.72","25,379.28",0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,01005,Barbour County,AL,0.00,"2,280.88","25,176.12",0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,01005,Barbour County,AL,0.00,"2,280.88","25,176.12",0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,01005,Barbour County,AL,0.00,0.00,"27,457.00",0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,01005,Barbour County,AL,0.00,0.00,"27,457.00",0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,01005,Barbour County,AL,0.00,"9,103.29","18,353.71",0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,01005,Barbour County,AL,0.00,"15,530.10","11,926.90",0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,01005,Barbour County,AL,"12,096.58","15,360.42",0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,01005,Barbour County,AL,"12,096.58","15,360.42",0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
